text,label
Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan ....dialogue delivery pirannu...ee parayunna neeyokke pedukkum padam irangiyal,Offensive_target_insult_individual
Murali Gopi script oru bhayam...🤔munp cheyta padanglellam....,Not_offensive
Oru BEST ACTOR feel enikk maatramaano adiche,Not_offensive
Iwaaa Teaser Ishtam ayillarunu pakshe Trailer Kidukki 🤝,Not_offensive
Raju ettan villan surajettan hero pole thonni.endhokke aayalum trailer polichadukki,Not_offensive
Ithrayum predisha koduthittu adutha odiyan akathirunna mathiyayirunnu🤪🤪,Not_offensive
Ee cinima kannan athin oru name mathii .........S......... sunny,Not_offensive
അമിതപ്രതീക്ഷയില്ലാത്ത Zero Hype-ല്‍ വരുന്ന ഒരു Family Comedy സിനിമയായ ഇട്ടിമാണിക്ക് കേരളത്തില്‍ 100 Fans Shows അടക്കം World Wide 103 Fans Shows ഇതിനോടകം Complete ചെയ്തിരിക്കുന്നു. ഈ അവസ്ഥയില്‍ വരുന്ന മറ്റൊരു നടന്‍റെ സിനിമക്കും ഇന്നേവരെ 100+ Fans Shows കിട്ടിയീട്ടില്ല. മറ്റു നടന്മാരുടെ ആരാധകര്‍ക്ക് 100+ Fans Shows വെക്കണമെങ്കില്‍ വമ്പന്‍ ഹൈപ്പ് വേണം,Not_offensive
ഇനി Babu Antonyde ഒരു cameo പ്രതീക്ഷിക്കുന്നു... 🤩,Not_offensive
i am Kannada i dont understand language but super,not-malayalam
Ente ikkkaaaa kola mass YouTube hang aanu makkale,Not_offensive
trailer kanumbol story kku oru rajadhiraja + pokkiri raja thread ......May be oru ikka fan aayondavam: ),Not_offensive
Hindi kkaru kondupokumo nammude nivine? Nammuku nashtamakumo???,Not_offensive
ഇക്കിളി ഇട്ടാലും ചിരി വരാത്ത ഊള കോമഡി,Not_offensive
Vijay babuvinu pakaram vere actor aayrnnenkil perfect aayene,Not_offensive
8.5 M  10 M Aavatte,Not_offensive
ഇതുകണ്ട് ഒരു +1 കൊച്ചു ലൈൻ ആയി  ഇത് കണ്ടാൽ പ്രേമിക്കാത്തവരും പ്രേമിച്ചു പോകും,Not_offensive
Joshiy enna  name mathram mathi......!!,Not_offensive
ആരാടാ ബേസിൽ എന്ന് ചോദിക്കുന്ന ചേട്ടൻ സൂപ്പർ,Not_offensive
Innum 5 thavana kandath njan mathramano,Not_offensive
Fan fight alla malayaligalkulla abhimanam avattee,Not_offensive
Ini releasine vendi katta waiting 🤩,Not_offensive
Raju ettan Villan cheytha polikkum..... Kana kanden,Not_offensive
ലാലേട്ടാ ഇമോഷണൽ ആവാതെ   ഹീറോയെ മനസ്സിൽ ആവാഹിച്ചു സംസാരിക്കു.,Not_offensive
Fuhad mathralla Ellarum. Polichadukki. Film theatril poyi kandillel. Ad oru nashtan,Not_offensive
Njan oru lalettan fan anu.. pakshe ithu polichu... ikka super,Not_offensive
Editing Pakka Bor  ellaam over aan,Not_offensive
ഇവിടെ കൂടുതലും മമ്മൂട്ടി ഫാൻസ് ആണെന്ന് തോന്നിയത് എനിക്ക് മാത്രം ആണോ 🤔,Not_offensive
Mohammed sireee ninga vere level aan ketta nd nebi too,Not_offensive
Sheante ponnooo.. koreee ayit kathirikkuvaaa.. release cheyyooooooo..,Not_offensive
തണ്ണീർ മത്തൻ ദിനങ്ങൾ... ഇതെന്ത് പേര്  എന്നോർത്ത് അവസാന നിമിഷം തീയറ്ററിലേക്ക് ഓടിക്കയറിയതായിരുന്നു രണ്ട്‌ സറ്റൊഴിവുള്ളൂ... പിന്നെ ഹൗസ്ഫുൾ... ഓഹോ...🤩 നമ്മുടെ കുമ്പളങ്ങീലെ പയ്യൻ  അവന്റെ വീട്,Not_offensive
Margam kali kaanan vanna machanmaru like adiche..,Not_offensive
Trailer pwolliiii Eni padam koodi set ayaaa,Not_offensive
2 million viewrs ufff mammookka,Not_offensive
*കുർബാന കൂടി സെമിത്തേരിയിൽ പ്രാർത്ഥിച്ചു ഇനി പോകുമ്പം 2കിലോ പോത്തിറച്ചി കൂടി മേടിച്ചോണ്ട് പോണം അതാണല്ലോ നമ്മൾ നസ്രാണികളുടെ ഒരു ശീലം* lalettan,Not_offensive
ആമ്പോ കിടു..ഒരു രക്ഷയുമില്ല  .. അപ്പോ 2020 കൂടി മൊത്തമായി ഇങ്ങെടുത്തു,Not_offensive
Jayachettan keeee jayi.... Love u etta....,Not_offensive
Njn idaan vijaarch vanna comment. ivde niranj kalikkunnalloookilichundan maanga-2,Not_offensive
Onnum parayan illa polich adakki mammookka,Not_offensive
ബൊമ്മ സോങ് കണ്ടു  കഴിഞ്ഞു വന്നവർ ഉണ്ടോ,Not_offensive
എനിക്ക് ഒരു 5 ലൈക്ക് തരുമോ ചങാതികളേ....................PŁĘÅŚĖ,Not_offensive
Visual treat enu parnja dhe idhan. Mammooka,Not_offensive
Energy level ഒന്നും പറയാൻ ഇല്ല,Not_offensive
ആദ്യം vവിചാരിച്ചത് dubbed മൂവി ആണെന്നാണ്  Malayalam മൂവി ആണെന്ന് വിശ്വസിക്കാൻ kazhynilla🤘🤘🤘🤘,Not_offensive
Rajuvetta ningal mass annu.  Ammoo enna oru feel.  Laletta,Not_offensive
Villan or hero  Prthvi or suraj ???,not-malayalam
Prithviraj Fans Like Adikkan ulla Comment,Not_offensive
Entammo ella frame um poli aananno,Not_offensive
ABRID SHINE & TEAM  ......POLLAPPAN :) :),Not_offensive
polichu ttoooee onam apoo onnonnara onam thanneyaaa,Not_offensive
Joshy sir,Not_offensive
Next pullikaran stara or uncle loading 🤭,Not_offensive
Ente ponno......maranamass item. Kidilan making. Fight apaaram. Sound modulation oru rakshayumilla. Oru adaru item thanne,Not_offensive
കുറച്ചെങ്കിലും ഇക്ക ഫാൻസിനു മാമാങ്കം നിരാശ ആയി തോന്നിട്ടുണ്ടെങ്കിൽ അതെല്ലാം ഈ ഒരു ഒന്നൊന്നര പലിശ കാരനിൽകൂടെ പിറവിയെടുക്കാൻ പോകയാണ്,Not_offensive
LUCIFER film kandittu trailer kanunevar ethra paerru,Not_offensive
kore naal mumb erangiya aa teaserile look (iron box scene) trailer il  onnum kaanikkunnillallo🤔,Not_offensive
Ratsasan eppozum kaanumbol orkkum Malayalathil ingane oru padam varumbol athil kunchako boban nayakan aakanam ennu...,Not_offensive
ഇത് ആരും ശ്രദ്ധിച്ചില്ലേ??  0:59 നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയിൽ കിടന്നു പൊളക്കാൻ പറ്റുമെന്ന് തോന്നുന്നുണ്ടോ ബോസെ..,Not_offensive
Lalettante margamkali traileril kanan wait cheyyunnavar undo?,Not_offensive
Madhurarajakkum oru trailer undu,Not_offensive
Late aayi vannalum latest aayi varuvenne,Not_offensive
Eeee cinema thanna venuchettan muthaaan muthumaniyaanu,Not_offensive
Mamangam Trailer Troll Video kananamenkil #RijasModed,Not_offensive
enne pole lalettan mammookka hybrid fan arellum undoo..ullavar like amarthy pwolikku,Not_offensive
ടിക് ടോകിൽ സൂപ്പർ ഹിറ്റായ സോങ്,Not_offensive
Kidukki.........  Last  punch romanjam..........,Not_offensive
ഏറ്റവും മികച്ച നാടൻ കറികളുടെ റെസിപ്പി കാണണമെങ്കിൽ ഈ ചാനൽ സബ് സെക്രബ് ചെയ്യു.,Not_offensive
Lalu Alex  അദേഹത്തിന്റെ ഒരു തിരിച്ച് വരവ് കാത്തിരിക്കുകയായിരുന്നു,Not_offensive
ഇത് പൊളിക്കും  ഈ ഓണം ലാലേട്ടൻ ഇങ്ങെടുക്കുവാ,Not_offensive
Eee trailer 3M+adikoon ullavr evidae like,Not_offensive
ഇച്ചിരി Thugs of Hindustan,Not_offensive
അടുത്ത 100 + കോടി കളക്ഷൻ,Not_offensive
Kidukkachi  ...katta waiting 4 Pooram....vijil polichu,Not_offensive
Pls dub it also in kannada language,not-malayalam
Nalla oru thriller predishikunnavar like adikke,Not_offensive
ഇതൊക്കെ ആണ് ധൈര്യം പടം വിജയിക്കാണേൽ വലിയ താരങ്ങൾ വേണ്ടാന്നും,Not_offensive
Katha manasilay Tv il varambam kanam,Not_offensive
മമ്മൂക്ക fans എന്നെ ഒന്ന് subscribe   ചെയ്യോ plzzz,Not_offensive
0.39 mavaney kolagandula iruken kollama vida matten.  ரஜினி காந்த்,not-malayalam
Ivide bhashent prasnam ellarum parayunnu.  Kalam marum thorum ഭാഷയും മാറും  അന്ന്  ജീവിച്ചിരുന്ന  ആരും  ഇന്ന്  ജീവിച്ചിരിപ്പില്ല  അതോണ്ട്  അന്നത്തെ  ഭാഷേത്   എന്ന് ആർക്കും  അറിയില്ല അതോണ്ട് ഭാഷ ശരിയല്ല ഡബ്ബിങ്  ശരിയല്ല എന്ന് പറയേണ്ട,Not_offensive
അവൾ ഒറ്റക്കാണ് വന്നത്   Monestar  MANJU ചേച്ചി UYIR,Not_offensive
ഇപ്പോഴേ ഡിസ് ലൈക്‌ അടിച്ച മലവാണങ്ങളുടെ കുരുവിന്റെ വലിപ്പം ഒന്ന് ആലോചിച്ചു നോക്കിക്കേ,Offensive_Untargetede
Joker,Not_offensive
Trailer പോരാ ..പിള്ളേര് short filminte trailer ഇതിലും കിടു ആക്കും..editing,Not_offensive
Ithaanu njangalkk vendath...ippo oru pakka mass entertainer anivaryam... Realistic oke kandu kandu maduthu....marana waiting for kalkki,Not_offensive
Arenkilum poi aa  srreeeekumaarane onnu vilich kaanich kodukkedoo  entha  etha  cinemannu  .....&&&&@@@,Not_offensive
സർജനോ ഖാലിദ് ഫാൻസ്‌ hit the like,Not_offensive
Onnathinu pottikan padakam Alla nalla assalu bomb thanne,Not_offensive
അപ്പൊ ഇതൊരൊന്നൊരാ മൊതലാണല്ലേ  Suraj ആണ് നടൻ ന്ന് തോന്നുന്നു,Not_offensive
UAE യിലെ ഏറ്റവും വലിയ പുതിയ ടണൽ ഒന്ന് കണ്ടു നോക്കൂ....,Not_offensive
പാർട്ണർഷിപ്പിൽ ഒരു തേപ്പ് കടയുണ്ട്  that soubikka,Not_offensive
#supportsajeevpillai  If you are a cinema lover!,not-malayalam
Veeendum veendum kaaanunthorum veendum kaanan thonuna lahari....,Not_offensive
After 1M views & 150K likes,not-malayalam
മഞ്ജുവിന് പോലീസ് വേഷം കിട്ടിയാൽ വളരെ നന്നായിരിക്കും,Not_offensive
Dialogue presentation pora bakki ellam kollam,Not_offensive
Sushin syam  Shyju khalid  Saiju sreedaran,not-malayalam
ഹായ് ഗയ്സ്  പുതിയ പുതിയ ടെക്നിക് പാചകം മുഖസൗന്ദര്യം ഇവയെ കുറിച്ച് അറിയാൻ വേണ്ടി എൻറെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ,Not_offensive
is the #MaduraRaja Official Teaser #Raja🤩#Mammookka #April12Release,not-malayalam
ഇജ്ജാതി പടം ഞാൻ എന്റെ ലൈഫിൽ  കണ്ടിട്ടില്ല.      Kidu.  Super.  പറയാൻ വാക്കുകളില്ല,Not_offensive
പ്ലീസ് മമ്മൂക്ക അജയ് ജോബിച്ചായ വേൾഡ് വൈഡ് 2500 സ്‌ക്രീനിൽ ഇറക്കു പിടിച്ചാൽ കിട്ടില്ല ഉറപ്പാ,Not_offensive
നീരാളിയെ മുക്കി കളഞ്ഞ പോലെ ഇട്ടിമാണിയേം മുക്കരുതേ..,Not_offensive
പൊന്നു ലാലേട്ടാ ഇങ്ങള് ഇങ്ങനെ ഡാൻസ് കളിച്ച മറ്റുള്ളോർക്കു ഒരു മാർഗ്ഗവും കാണില്ല ...  ഇട്ടിച്ചായനെ എന്തോ ഇഷ്ടമാണ് ആളുകൾക്ക്,Not_offensive
Double roll undo...   ennoru thonnal,Not_offensive
Still trending no. 1 after 4days,not-malayalam
മാമാങ്കം തിയേറ്ററിലും ഷൈലോക്ക് ടീസർ യൂട്യുബിലും മമ്മൂക്ക,Not_offensive
Wow  katta maas movie.... ....waiting,not-malayalam
Face of Indian Cinema Mega star mamuka,not-malayalam
ഓഹൊ എന്ത് പറഞ്ഞാലും ഏട്ടന്റെ നടപ്പെ,Not_offensive
2:22 immathiri kola sceen oke kidukan mollywood il inger kazhinjite vere evanum ullu,Not_offensive
0:19 roshan andrews ഇയാൾ അഭിനയിക്കുന്നും ഉണ്ട് അല്ലെ,Not_offensive
Marana maaasssseyyyyy mammokaaaaaa ....tamil fans love always there for u man,Not_offensive
Dislike adikuna olikal ellam odd kadam vazhi,Offensive_Untargetede
കൊള്ള പലിശകാരനായി പിറവിയെടുത്ത ആ അസുരൻ വരവറിയിക്കുന്നു....  കറുപ്പും കറുപ്പും അണിഞ്ഞു അസുരൻ രൂപത്തിൽ SHYLOCK....  Megstarism,Not_offensive
trailer super.padam kandipa 100 days tha. wish you all the best debut director Prithviraj Sukumaran,not-malayalam
HBD Mammookkaaa Forever His Fan Girl I am!! Muaaaahhhh,not-malayalam
All the best lalletta  oru katta Messi & ikka fan,Not_offensive
Eaa trileril ulla korachu kaaryam maatram eaa padathil ullo,Not_offensive
Kilichundan mambazhathile... Laletan dilog parayana pole,Not_offensive
Eee Traileril tovinoya  kondaapol ...rahul gandiya ormma vannavar evida like adi,Not_offensive
John Abraham pallakkal fans hit like,not-malayalam
ഇന്ന് 6 മണി  മുതൽ നമ്മുടെ ഓണാഘോഷം തുടങ്ങുന്നു..,Not_offensive
